doi,title,year,axis_score,lex_score,eff_count,acc_count,pole_assignment
10.20965/jdr.2025.p0053,Climate Change Adaptation Strategies and Economic Challenges in Atoll Nations: A Case Study of the Republic of the Marshall Islands,2025,-0.15546039,-0.015455657828953119,0,0,accountability
10.21697/seb.5835,Assessing the Effectiveness of International Climate Agreements in Mitigating Global Warming,2025,-0.17282684,-0.008863298815314592,0,0,accountability
10.31219/osf.io/yrzj5_v1,AI-Based Crypto Tokens: The Illusion of Decentralized AI?,2025,0.27945054,0.020792598405817913,0,0,efficiency
10.3138/jccpe-2024-0028,Optimizing EU Funding Programmes for Equitable Urban Climate Adaptation: A View From Below,2025,-0.039890137,0.013184102805305038,0,0,accountability
10.3138/jccpe-2024-0033,The Quest for Sustainable Cities: Rethinking Practitioners in the (Re)Making of Urban Institutions,2025,0.119910315,0.03743209755674152,0,0,efficiency
10.33763/finukr2025.08.030,Climate financing in Ukraine: state and prospects,2025,-0.11305824,0.042653870033398676,0,0,accountability
10.33774/coe-2025-7fk67,Climate-First Innovation Ecosystems: Entrepreneurship and Sustainability in the Transition to a Regenerative Economy,2025,0.076009676,0.05028403006391693,0,0,efficiency
10.3386/w33789,Renewable Asset Price Volatility and Its Implications for Decarbonization,2025,0.27613553,0.07176808230323949,1,0,efficiency
10.3389/fenrg.2025.1517054,The feasibility of implementing renewable energy systems by local municipalities for households and economic entities,2025,0.014721956,0.021697598990907067,1,0,efficiency
10.3389/fenvs.2024.1490691,"Household level fuelwood use and carbon dioxide emissions in Delanta district, Northeastern Ethiopia",2025,0.044024833,0.004844776480157774,0,0,efficiency
10.3389/fenvs.2025.1495950,Cross-country comparative analysis of climate resilience and localized mapping in data-sparse regions,2025,-0.021810252,0.0034190106923598206,1,0,accountability
10.3389/frsc.2025.1568701,Grand challenges in sustainable cities: urban innovation for global climate and sustainability goals—from policy agenda to research needs,2025,0.021065552,-0.03566324709361376,0,2,efficiency
10.3389/fsoc.2025.1637051,Integrating Ubuntu: embedding African philosophy into disaster risk reduction and management,2025,-0.16538818,-0.10792529676100533,0,2,accountability
10.3389/fsrma.2025.1590161,"Financing the Water-Energy-Food-Ecosystem Nexus project: challenges, opportunities, and pathways for sustainable investment",2025,0.17162389,0.1988282315239451,6,0,efficiency
10.3390/admsci15010022,A Polycentric Approach for Addressing Wicked Social Problems,2025,0.002644971,-0.027953590123365544,0,0,efficiency
10.3390/agriculture15121325,The Impact of Supply Chain Finance on the Total Factor Productivity of Agricultural Enterprises: Evidence from China,2025,0.21964863,0.04848570974503788,1,0,efficiency
10.3390/buildings15020216,A Case Study on Multi-Real-Option-Integrated STO-PF Models for Strengthening Capital Structures in Real Estate Development,2025,0.31608808,0.07381782735126986,0,0,efficiency
10.3390/commodities4020007,Attracting More Capital for Biodiversity Finance: The Case of Debt-for-Nature Instruments,2025,0.32519677,0.07354506755289723,0,0,efficiency
10.3390/economies13020022,Dynamic Linkages Between Economic Policy Uncertainty and External Variables in Latin America: Wavelet Analysis,2025,0.14203091,0.026962204612213447,0,0,efficiency
10.3390/economies13090271,"Nexus Between Artificial Intelligence, Renewable Energy, and Economic Development: A Multi-Method Approach",2025,0.14643705,0.07429012090534202,0,0,efficiency
10.3390/en18123215,Nearly Zero-Energy Buildings (NZEBs): A Systematic Review of the Current Status of Single-Family Houses in the EU,2025,0.13871747,0.02737861136747084,0,0,efficiency
10.3390/en18143732,Forest Biomass Fuels and Energy Price Stability: Policy Implications for U.S. Gasoline and Diesel Markets,2025,0.056507435,0.0190550983004818,0,0,efficiency
10.3390/en18154071,Predictive Modeling and Simulation of CO2 Trapping Mechanisms: Insights into Efficiency and Long-Term Sequestration Strategies,2025,0.0041522942,0.021612420390176416,0,0,efficiency
10.3390/en18174512,Unpacking Artificial Intelligence’s Role in the Energy Transition: The Mediating and Moderating Roles of Knowledge Production and Financial Development,2025,0.1423575,0.05931328529318798,0,0,efficiency
10.3390/ijfs13020062,Sustainability-Linked Bonds Research: A Bibliometric and Content Analysis Review,2025,0.53080976,0.15148803282850587,0,1,efficiency
10.3390/jrfm18050263,How Does Climate Finance Affect the Ease of Doing Business in Recipient Countries?,2025,0.002721984,0.0373675265885108,0,0,efficiency
10.3390/jrfm18060328,Fintech and Sustainability: Charting a New Course for Jordanian Banking,2025,0.37054282,0.06425910618778802,0,0,efficiency
10.3390/land14081582,"China’s Carbon Emissions Trading Market: Current Situation, Impact Assessment, Challenges, and Suggestions",2025,0.0017728768,0.024620549322034762,0,0,efficiency
10.3390/su17020520,Does Climate Policy Uncertainty Abate Financial Inclusion? An Empirical Analysis Through the Lens of Institutional Quality and Governance,2025,0.18075216,0.044758171055334146,0,0,efficiency
10.3390/su17083699,Research on the Influence Mechanism of New Energy Vehicle Promotion Policy,2025,0.19977367,0.07165613917169716,0,0,efficiency
10.3390/su17093870,Climate Risk and Corporate Debt Financing: Evidence from Chinese A-Share-Listed Firms,2025,0.18522568,0.04061934886290667,0,0,efficiency
10.3390/su17093950,Green Municipal Bonds and Sustainable Urbanism in Saudi Arabian Cities: Toward a Conceptual Framework,2025,0.25423726,0.13290862997297656,1,0,efficiency
10.3390/su17094109,Research on the Impact of the Synergy Between Financial Technology and Green Finance on Environmental Efficiency,2025,0.3183182,0.11171239951402426,0,0,efficiency
10.3390/su17115139,A Study of the Factors Contributing to the Impact of Climate Risks on Corporate Performance in China’s Energy Sector,2025,0.025221735,0.055759999749080684,0,0,efficiency
10.3390/su17125341,Spatiotemporal Evolution of Carbon Emissions and Carbon Allowance Prices in China: Implications for Sustainable Low-Carbon Transition,2025,0.042285454,0.052958427081845276,0,0,efficiency
10.3390/su17125404,"Climate Change Risk, Digital Financial Inclusion and Multidimensional Relative Poverty Among Farm Households",2025,-0.01958261,0.03812110235477941,2,0,accountability
10.3390/su17125407,Carbon Price Forecasting and Market Characteristics Analysis in China: An Integrated Approach Using Overall and Market-Specific Models,2025,0.001724299,0.030527327523901422,0,0,efficiency
10.3390/su17135986,Research on the Carbon Reduction Effects of Industrial Structure Upgrading in the Context of a Unified National Market,2025,0.034233816,0.02907958306753964,1,0,efficiency
10.3390/su17136011,Blue Horizons for Resilient Islands: Legal–Technological Synergies Advancing SDG 7 and 13 Through the UNCLOS–Paris Agreement Integration in SIDS’ Energy Transitions,2025,-0.07549389,0.006315172263326173,0,0,accountability
10.3390/su17157079,Reforming Water Governance: Nordic Lessons for Southern Europe,2025,0.06817243,-0.023991738559949995,0,1,efficiency
10.3390/su17177772,"Comparative Multidimensional Assessment of Progress Towards Sustainability at the Macro Scale: The Cases of 12 OECD Countries, China, and Brazil",2025,0.13140415,-0.0016182270662089366,0,0,efficiency
10.4236/jssm.2025.183012,Public Private Partnerships as a Catalyst for Sustainability and Decarbonisation of Infrastructure,2025,0.009894412,0.0359835879913202,0,0,efficiency
10.4236/ojps.2025.153030,"Democracy, Neo-Orality, and the Unraveling of Political Norms: What Can We Social and Political Scholars Do?",2025,-0.08105442,-0.010303972827047439,0,0,accountability
10.47191/ijmra/v8-i01-18,Does the Regulatory Framework for Financial Innovation Effectively Support Sustainable Development Goals in Vietnam?,2025,0.3938319,0.13746040445292246,0,0,efficiency
10.5070/lp60065152,ESG Backlash in the United States—Investor Concerns or “Red Scare”?,2025,0.14121065,0.017731202170127552,0,0,efficiency
10.51414/sei2025.003,Decolonial climate finance in practice: assessing proposed reforms,2025,0.13199984,0.0076450346639829365,1,0,efficiency
10.52783/jisem.v10i2.3553,The Role of Green Bonds in Financing Sustainable Infrastructure Projects: Evidence from Global Markets,2025,0.57557034,0.29915014863702905,2,0,efficiency
10.5337/2025.209,Creating an enabling environment for agricultural innovation in emerging markets,2025,0.18245971,0.04200907502507444,1,0,efficiency
10.55248/gengpi.6.0625.2125,"Designing Resilient AI Architectures for Predictive Energy Finance Systems Amid Data Sovereignty, Adversarial Threats, and Policy Volatility",2025,0.18161738,0.07068380604127136,0,0,efficiency
10.55248/gengpi.6.0625.2285,"Public-Private Partnerships (PPP) in Sustainable Infrastructure: Strategies for Accelerating Affordable, Low-Carbon Urban Development",2025,0.07575448,0.08221358228744487,3,2,efficiency
10.5771/0946-7165-2025-1-6,Die Abkehr von Hegemonialmächten aus „ihren“ Ordnungen: Eine Erkundung des Rückzugs der USA aus internationalen Institutionen jenseits von Trump,2025,-0.016729806,0.006137406670569218,0,0,accountability
10.5772/intechopen.1008500,Biocompounds of Commercial Interest from Freshwater and Marine Phytoplankton,2025,0.19996671,0.008835171338293887,0,0,efficiency
10.59075/jssa.v3i1.106,Globalization and the Environment: A Path to Sustainable Development for SAARC Nations,2025,0.08856754,0.016579689530364136,0,0,efficiency
10.63075/5nggp275,"&lt;b&gt;Green Bonds and Sustainable Investment Strategies: Evaluating Risk-Return Profiles, Market Growth, and the Role of Climate-Conscious Portfolios in Sustainable Finance&lt;/b&gt;",2025,0.62281823,0.299575558362707,3,0,efficiency
10.64252/cavfzj62,Climate Change and Its Impact on Water Quality in Major River Basins Worldwide,2025,-0.11883786,-0.06206535537569492,0,0,accountability
10.70970/1hw3de19,"Humanitarian aid green technology innovations, Climate financing and sustainable development in Kenya",2025,-0.20074132,0.03764841413991793,2,0,accountability
10.71279/epw.v60i3.41169,wl-7008-Effects of Farm Credit on Productivity and Resilience in Indian Agriculture,2025,0.28634432,0.026853160514141584,0,0,efficiency
10.7759/s44388-025-03339-z,Unlocking the Potential of Bioenergy with Carbon Capture and Sequestrations in Africa,2025,-0.09324589,0.009154477238013922,0,0,accountability
10.9734/ijecc/2025/v15i84960,Carbon Dynamics in Agroforestry Systems: Implications for Climate Change Mitigation and Adaptation,2025,0.01829395,0.004094297409159599,0,0,efficiency
10.1002/csr.70150,"Green Bond Issuance and Environmental, Social and Governance Scores: Do They Impact Bank Performance?",2025,0.50023156,0.2011126938784088,1,0,efficiency
10.1002/geo2.70012,Muddying the grounds of environmental justice in the Pacific mangroves: From recognition to feeling for justice at the food‐climate nexus,2025,-0.13735226,-0.06869754599965397,0,0,accountability
10.1002/sd.3508,Ecological Effects of Forest Tenure Reform in Southern China: An Institutional Change Perspective,2025,-0.017126378,0.019240622848115525,0,0,accountability
10.1002/sd.70138,Do Female Directors Bridge Sustainability and Profitability? Evidence From <scp>MENA</scp> Firms,2025,0.072924376,0.030170403612790584,0,0,efficiency
10.1002/sd.70276,Climate Finance for Sustainable Development: Substantive Agendas and Future Directions,2025,0.06815973,0.01869562357874942,0,0,efficiency
10.1002/wcc.70012,"Finance in Sustainable Transition: A Comparative Review Across Institutional Investors, Asset Managers, Venture Capital, Insurance, and Bonds",2025,0.30470848,0.07223982658947341,0,0,efficiency
10.1007/978-981-96-2860-5_23,Climate Finance for Adaptation and Sustainable Development in India,2025,0.13783617,0.056865247097845004,3,0,efficiency
10.1007/s10784-025-09678-w,"Beyond leading by example: enhanced EU-LAC climate cooperation—the case of Brazil, Chile and Mexico",2025,-0.058586467,0.0077179631470126,0,0,accountability
10.1007/s41060-025-00830-y,Toward green finance: applying Bayesian machine learning in environmental portfolio management,2025,0.13044429,0.05681284093580579,1,0,efficiency
10.1007/s41062-025-02300-7,"Emission reduction calculations for mass rapid transit: theory, methodology, and practical application",2025,-0.107279986,-0.019504610674957547,0,0,accountability
